#format table ## [Custom WaveView] saved 08:01:55 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 1.098E-02 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.611E-05 , 2.611E-05 , 2.612E-05 
 1.103E-02 , 1.465E-03 , 1.465E-03 , 1.285E+00 , 1.465E-03 , 1.465E-03 , 1.465E-03 
 1.108E-02 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.612E-05 , 2.612E-05 , 2.608E-05 
 1.113E-02 , 1.933E-04 , 1.933E-04 , 1.296E+00 , 1.933E-04 , 1.933E-04 , 1.296E+00 
 1.118E-02 , 1.292E+00 , 1.322E+00 , 2.302E-05 , 1.292E+00 , 1.292E+00 , 1.322E+00 
 1.123E-02 , 1.465E-03 , 1.465E-03 , 1.285E+00 , 1.465E-03 , 1.465E-03 , 1.465E-03 
 1.128E-02 , 1.292E+00 , 1.322E+00 , 2.301E-05 , 1.292E+00 , 1.292E+00 , 1.322E+00 
 1.133E-02 , 1.933E-04 , 1.933E-04 , 1.296E+00 , 1.933E-04 , 1.933E-04 , 1.296E+00 
 1.138E-02 , 1.280E+00 , 1.315E+00 , 8.671E-06 , 1.280E+00 , 1.315E+00 , 8.672E-06 
 1.143E-02 , 1.933E-04 , 1.933E-04 , 1.296E+00 , 1.933E-04 , 1.296E+00 , 1.933E-04 
 1.148E-02 , 1.280E+00 , 1.315E+00 , 8.671E-06 , 1.280E+00 , 1.315E+00 , 8.680E-06 
 1.153E-02 , 1.933E-04 , 1.933E-04 , 1.296E+00 , 1.933E-04 , 1.933E-04 , 1.296E+00 
 1.158E-02 , 1.280E+00 , 1.315E+00 , 8.671E-06 , 1.280E+00 , 1.315E+00 , 8.649E-06 
 1.163E-02 , 1.934E-04 , 1.934E-04 , 1.296E+00 , 1.934E-04 , 1.296E+00 , 1.934E-04 
 1.168E-02 , 1.281E+00 , 1.316E+00 , 8.730E-06 , 1.316E+00 , 8.729E-06 , 1.316E+00 
 1.173E-02 , 1.934E-04 , 1.934E-04 , 1.296E+00 , 1.934E-04 , 1.296E+00 , 1.934E-04 
 1.178E-02 , 1.280E+00 , 1.315E+00 , 8.670E-06 , 1.280E+00 , 1.315E+00 , 8.664E-06 
 1.183E-02 , 1.934E-04 , 1.934E-04 , 1.296E+00 , 1.934E-04 , 1.296E+00 , 1.934E-04 
 1.188E-02 , 1.281E+00 , 1.316E+00 , 8.730E-06 , 1.316E+00 , 8.730E-06 , 1.316E+00 
 1.193E-02 , 2.274E-05 , 2.274E-05 , 1.307E+00 , 2.274E-05 , 1.265E+00 , 1.307E+00 
 1.198E-02 , 1.281E+00 , 1.316E+00 , 8.730E-06 , 1.316E+00 , 8.730E-06 , 1.316E+00 
 1.203E-02 , 2.274E-05 , 2.274E-05 , 1.307E+00 , 2.274E-05 , 1.265E+00 , 1.307E+00 
 1.208E-02 , 1.281E+00 , 1.316E+00 , 8.730E-06 , 1.316E+00 , 8.730E-06 , 1.316E+00 
 1.213E-02 , 2.275E-05 , 2.275E-05 , 1.307E+00 , 2.275E-05 , 1.265E+00 , 1.307E+00 
 1.218E-02 , 1.265E+00 , 1.307E+00 , 2.275E-05 , 1.307E+00 , 2.275E-05 , 2.267E-05 
 1.223E-02 , 2.275E-05 , 2.275E-05 , 1.307E+00 , 2.275E-05 , 1.265E+00 , 1.307E+00 
 1.228E-02 , 1.265E+00 , 1.307E+00 , 2.275E-05 , 1.307E+00 , 2.275E-05 , 2.274E-05 
 1.233E-02 , 2.262E-04 , 2.262E-04 , 1.246E+00 , 1.296E+00 , 2.262E-04 , 2.262E-04 
 1.238E-02 , 1.280E+00 , 1.315E+00 , 8.669E-06 , 8.670E-06 , 1.280E+00 , 1.315E+00 
 1.243E-02 , 2.275E-05 , 2.275E-05 , 1.265E+00 , 1.307E+00 , 2.275E-05 , 1.307E+00 
 1.248E-02 , 1.280E+00 , 1.315E+00 , 8.669E-06 , 8.670E-06 , 1.280E+00 , 1.315E+00 
 1.253E-02 , 2.262E-04 , 2.262E-04 , 1.246E+00 , 1.296E+00 , 2.262E-04 , 2.262E-04 
 1.258E-02 , 1.280E+00 , 1.315E+00 , 8.669E-06 , 8.670E-06 , 1.280E+00 , 1.315E+00 
 1.263E-02 , 2.276E-05 , 2.276E-05 , 1.265E+00 , 1.307E+00 , 2.276E-05 , 1.307E+00 
 1.268E-02 , 1.280E+00 , 1.315E+00 , 8.669E-06 , 8.670E-06 , 1.280E+00 , 1.315E+00 
 1.273E-02 , 2.276E-05 , 2.276E-05 , 1.265E+00 , 1.307E+00 , 2.276E-05 , 1.307E+00 
 1.278E-02 , 1.280E+00 , 1.315E+00 , 8.669E-06 , 8.670E-06 , 1.280E+00 , 1.315E+00 
 1.283E-02 , 2.276E-05 , 2.276E-05 , 1.265E+00 , 1.307E+00 , 2.276E-05 , 1.307E+00 
 1.288E-02 , 1.265E+00 , 1.307E+00 , 2.276E-05 , 2.276E-05 , 1.307E+00 , 2.277E-05 
 1.293E-02 , 2.617E-05 , 2.617E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.615E-05 
 1.298E-02 , 1.265E+00 , 1.307E+00 , 2.276E-05 , 2.277E-05 , 1.307E+00 , 2.276E-05 
 1.303E-02 , 2.617E-05 , 2.617E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.613E-05 
 1.308E-02 , 1.265E+00 , 1.307E+00 , 2.277E-05 , 2.277E-05 , 1.307E+00 , 2.274E-05 
 1.313E-02 , 2.618E-05 , 2.618E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.616E-05 
 1.318E-02 , 1.265E+00 , 1.307E+00 , 2.277E-05 , 2.277E-05 , 2.277E-05 , 1.307E+00 
 1.323E-02 , 2.618E-05 , 2.618E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.618E-05 
 1.328E-02 , 1.265E+00 , 1.307E+00 , 2.277E-05 , 2.277E-05 , 2.277E-05 , 1.307E+00 
 1.333E-02 , 8.595E-06 , 8.595E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.338E-02 , 1.246E+00 , 1.296E+00 , 2.264E-04 , 2.264E-04 , 2.264E-04 , 2.264E-04 
 1.343E-02 , 1.468E-03 , 1.285E+00 , 1.468E-03 , 1.468E-03 , 1.468E-03 , 1.468E-03 
 1.348E-02 , 1.246E+00 , 1.296E+00 , 2.265E-04 , 2.265E-04 , 2.265E-04 , 2.264E-04 
 1.353E-02 , 8.596E-06 , 8.596E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.358E-02 , 1.246E+00 , 1.296E+00 , 2.265E-04 , 2.265E-04 , 2.265E-04 , 2.265E-04 
 1.363E-02 , 1.468E-03 , 1.285E+00 , 1.468E-03 , 1.468E-03 , 1.468E-03 , 1.468E-03 
 1.368E-02 , 1.322E+00 , 2.296E-05 , 1.292E+00 , 1.292E+00 , 1.292E+00 , 1.322E+00 
 1.373E-02 , 1.468E-03 , 1.285E+00 , 1.468E-03 , 1.468E-03 , 1.468E-03 , 1.468E-03 
 1.378E-02 , 1.322E+00 , 2.296E-05 , 1.292E+00 , 1.292E+00 , 1.292E+00 , 1.322E+00 
 1.383E-02 , 1.938E-04 , 1.296E+00 , 1.938E-04 , 1.938E-04 , 1.938E-04 , 1.296E+00 
 1.388E-02 , 1.315E+00 , 8.669E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.661E-06 
 1.393E-02 , 1.938E-04 , 1.296E+00 , 1.938E-04 , 1.938E-04 , 1.938E-04 , 1.296E+00 
 1.398E-02 , 1.322E+00 , 2.295E-05 , 1.292E+00 , 1.292E+00 , 1.292E+00 , 1.322E+00 
 1.403E-02 , 1.939E-04 , 1.296E+00 , 1.939E-04 , 1.939E-04 , 1.939E-04 , 1.296E+00 
 1.408E-02 , 1.322E+00 , 2.295E-05 , 1.292E+00 , 1.292E+00 , 1.292E+00 , 1.322E+00 
 1.413E-02 , 1.939E-04 , 1.296E+00 , 1.939E-04 , 1.939E-04 , 1.296E+00 , 1.939E-04 
 1.418E-02 , 1.315E+00 , 8.669E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.670E-06 
 1.423E-02 , 1.939E-04 , 1.296E+00 , 1.939E-04 , 1.939E-04 , 1.296E+00 , 1.939E-04 
 1.428E-02 , 1.315E+00 , 8.669E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.675E-06 
 1.433E-02 , 1.939E-04 , 1.296E+00 , 1.939E-04 , 1.939E-04 , 1.296E+00 , 1.940E-04 
 1.438E-02 , 1.316E+00 , 8.729E-06 , 1.281E+00 , 1.316E+00 , 8.729E-06 , 1.316E+00 
 1.443E-02 , 2.281E-05 , 1.307E+00 , 2.280E-05 , 2.281E-05 , 1.265E+00 , 1.307E+00 
 1.448E-02 , 1.316E+00 , 8.729E-06 , 1.281E+00 , 1.316E+00 , 8.728E-06 , 1.316E+00 
 1.453E-02 , 2.281E-05 , 1.307E+00 , 2.281E-05 , 2.281E-05 , 1.265E+00 , 1.307E+00 
 1.458E-02 , 1.316E+00 , 8.729E-06 , 1.281E+00 , 1.316E+00 , 8.728E-06 , 1.316E+00 
 1.463E-02 , 2.281E-05 , 1.307E+00 , 2.281E-05 , 2.281E-05 , 1.265E+00 , 1.307E+00 
 1.468E-02 , 1.307E+00 , 2.281E-05 , 1.265E+00 , 1.307E+00 , 2.282E-05 , 2.274E-05 
 1.473E-02 , 2.282E-05 , 1.307E+00 , 2.281E-05 , 2.282E-05 , 1.265E+00 , 1.307E+00 
 1.478E-02 , 1.307E+00 , 2.282E-05 , 1.265E+00 , 1.307E+00 , 2.282E-05 , 2.282E-05 
 1.483E-02 , 1.941E-04 , 1.296E+00 , 1.941E-04 , 1.296E+00 , 1.941E-04 , 1.941E-04 
 1.488E-02 , 1.316E+00 , 8.728E-06 , 1.316E+00 , 8.728E-06 , 1.281E+00 , 1.316E+00 
 1.493E-02 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.994E-05 , 1.307E+00 
 1.498E-02 , 1.316E+00 , 8.728E-06 , 1.316E+00 , 8.728E-06 , 1.281E+00 , 1.316E+00 
 1.503E-02 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 
 1.508E-02 , 1.316E+00 , 8.728E-06 , 1.316E+00 , 8.728E-06 , 1.281E+00 , 1.316E+00 
 1.513E-02 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 
 1.518E-02 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.994E-05 
 1.523E-02 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 
 1.528E-02 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 
 1.533E-02 , 2.283E-05 , 1.307E+00 , 2.283E-05 , 1.265E+00 , 1.307E+00 , 2.282E-05 
 1.538E-02 , 1.307E+00 , 1.995E-05 , 1.307E+00 , 1.995E-05 , 1.995E-05 , 1.307E+00 
 1.543E-02 , 8.669E-06 , 1.315E+00 , 8.669E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.548E-02 , 1.307E+00 , 1.996E-05 , 1.307E+00 , 1.996E-05 , 1.996E-05 , 1.307E+00 
 1.553E-02 , 2.284E-05 , 1.307E+00 , 2.284E-05 , 1.265E+00 , 1.307E+00 , 2.280E-05 
 1.558E-02 , 1.307E+00 , 1.996E-05 , 1.307E+00 , 1.996E-05 , 1.996E-05 , 1.307E+00 
 1.563E-02 , 8.669E-06 , 1.315E+00 , 8.669E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.568E-02 , 1.296E+00 , 1.942E-04 , 1.296E+00 , 1.942E-04 , 1.942E-04 , 1.942E-04 
 1.573E-02 , 8.668E-06 , 1.315E+00 , 8.668E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.578E-02 , 1.296E+00 , 1.943E-04 , 1.296E+00 , 1.943E-04 , 1.943E-04 , 1.943E-04 
 1.583E-02 , 2.271E-04 , 1.246E+00 , 1.296E+00 , 2.271E-04 , 2.271E-04 , 2.271E-04 
 1.588E-02 , 1.315E+00 , 8.667E-06 , 8.668E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.593E-02 , 2.271E-04 , 1.246E+00 , 1.296E+00 , 2.271E-04 , 2.271E-04 , 2.271E-04 
 1.598E-02 , 1.315E+00 , 8.667E-06 , 8.668E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.603E-02 , 2.271E-04 , 1.246E+00 , 1.296E+00 , 2.271E-04 , 2.271E-04 , 2.271E-04 
 1.608E-02 , 1.315E+00 , 8.667E-06 , 8.668E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.613E-02 , 2.285E-05 , 1.265E+00 , 1.307E+00 , 2.285E-05 , 2.286E-05 , 1.307E+00 
 1.618E-02 , 1.307E+00 , 2.285E-05 , 2.285E-05 , 1.265E+00 , 1.307E+00 , 2.278E-05 
 1.623E-02 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.285E-05 , 2.285E-05 , 1.307E+00 
 1.628E-02 , 1.307E+00 , 2.286E-05 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.289E-05 
 1.633E-02 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.286E-05 , 1.307E+00 , 2.288E-05 
 1.638E-02 , 1.307E+00 , 2.286E-05 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.285E-05 
 1.643E-02 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.286E-05 , 1.307E+00 , 2.288E-05 
 1.648E-02 , 1.307E+00 , 2.286E-05 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.279E-05 
 1.653E-02 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.286E-05 , 1.307E+00 , 2.283E-05 
 1.658E-02 , 1.307E+00 , 2.286E-05 , 2.286E-05 , 1.265E+00 , 1.307E+00 , 2.284E-05 
 1.663E-02 , 8.667E-06 , 1.280E+00 , 1.315E+00 , 8.667E-06 , 1.280E+00 , 1.315E+00 
 1.668E-02 , 1.307E+00 , 1.998E-05 , 1.998E-05 , 1.307E+00 , 1.998E-05 , 1.307E+00 
 1.673E-02 , 8.667E-06 , 1.280E+00 , 1.315E+00 , 8.667E-06 , 1.280E+00 , 1.315E+00 
 1.678E-02 , 1.307E+00 , 1.998E-05 , 1.999E-05 , 1.307E+00 , 1.999E-05 , 1.307E+00 
 1.683E-02 , 8.666E-06 , 1.280E+00 , 1.315E+00 , 8.666E-06 , 1.280E+00 , 1.315E+00 
 1.688E-02 , 1.296E+00 , 1.945E-04 , 1.945E-04 , 1.296E+00 , 1.945E-04 , 1.945E-04 
 1.693E-02 , 2.630E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.630E-05 , 2.631E-05 
 1.698E-02 , 1.296E+00 , 1.945E-04 , 1.945E-04 , 1.296E+00 , 1.945E-04 , 1.944E-04 
 1.703E-02 , 2.630E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.630E-05 , 2.629E-05 
 1.708E-02 , 1.296E+00 , 1.945E-04 , 1.945E-04 , 1.296E+00 , 1.945E-04 , 1.945E-04 
 1.713E-02 , 8.668E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.670E-06 , 1.315E+00 
 1.718E-02 , 1.307E+00 , 2.288E-05 , 2.288E-05 , 2.288E-05 , 1.265E+00 , 1.307E+00 
 1.723E-02 , 8.667E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.667E-06 , 1.315E+00 
 1.728E-02 , 1.307E+00 , 2.288E-05 , 2.288E-05 , 2.288E-05 , 1.265E+00 , 1.307E+00 
 1.733E-02 , 8.666E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.665E-06 , 1.315E+00 
 1.738E-02 , 1.296E+00 , 1.946E-04 , 1.946E-04 , 1.946E-04 , 1.296E+00 , 1.946E-04 
 1.743E-02 , 8.593E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.620E-06 
 1.748E-02 , 1.296E+00 , 1.946E-04 , 1.946E-04 , 1.946E-04 , 1.296E+00 , 1.946E-04 
 1.753E-02 , 8.593E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.555E-06 
 1.758E-02 , 1.296E+00 , 1.946E-04 , 1.946E-04 , 1.946E-04 , 1.296E+00 , 1.946E-04 
 1.763E-02 , 2.065E-05 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.322E+00 
 1.768E-02 , 1.296E+00 , 1.947E-04 , 1.947E-04 , 1.947E-04 , 1.947E-04 , 1.296E+00 
 1.773E-02 , 8.593E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.609E-06 
 1.778E-02 , 1.296E+00 , 1.947E-04 , 1.947E-04 , 1.947E-04 , 1.947E-04 , 1.296E+00 
 1.783E-02 , 2.064E-05 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.322E+00 
 1.788E-02 , 1.285E+00 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 
 1.793E-02 , 1.285E+00 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 
 1.798E-02 , 1.285E+00 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 
 1.803E-02 , 1.285E+00 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 , 1.473E-03 
 1.808E-02 , 1.285E+00 , 1.474E-03 , 1.474E-03 , 1.474E-03 , 1.474E-03 , 1.474E-03 
 1.813E-02 , 1.296E+00 , 1.948E-04 , 1.948E-04 , 1.948E-04 , 1.948E-04 , 1.296E+00 
 1.818E-02 , 2.063E-05 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.322E+00 
 1.823E-02 , 1.285E+00 , 1.474E-03 , 1.474E-03 , 1.474E-03 , 1.474E-03 , 1.474E-03 
 1.828E-02 , 2.063E-05 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.291E+00 , 1.322E+00 
 1.833E-02 , 1.296E+00 , 1.948E-04 , 1.948E-04 , 1.948E-04 , 1.948E-04 , 1.296E+00 
 1.838E-02 , 8.592E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.583E-06 
 1.843E-02 , 1.296E+00 , 1.948E-04 , 1.948E-04 , 1.948E-04 , 1.296E+00 , 1.949E-04 
 1.848E-02 , 8.592E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.593E-06 
 1.853E-02 , 1.296E+00 , 1.949E-04 , 1.949E-04 , 1.949E-04 , 1.296E+00 , 1.948E-04 
 1.858E-02 , 8.592E-06 , 1.280E+00 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.573E-06 
 1.863E-02 , 1.307E+00 , 2.292E-05 , 2.292E-05 , 2.292E-05 , 1.265E+00 , 1.307E+00 
 1.868E-02 , 8.666E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.665E-06 , 1.315E+00 
 1.873E-02 , 1.296E+00 , 1.949E-04 , 1.949E-04 , 1.949E-04 , 1.296E+00 , 1.949E-04 
 1.878E-02 , 8.666E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.665E-06 , 1.315E+00 
 1.883E-02 , 1.307E+00 , 2.292E-05 , 2.292E-05 , 2.292E-05 , 1.265E+00 , 1.307E+00 
 1.888E-02 , 2.636E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.636E-05 , 2.633E-05 
 1.893E-02 , 1.296E+00 , 1.950E-04 , 1.950E-04 , 1.296E+00 , 1.950E-04 , 1.950E-04 
 1.898E-02 , 2.637E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.637E-05 , 2.629E-05 
 1.903E-02 , 1.296E+00 , 1.950E-04 , 1.950E-04 , 1.296E+00 , 1.950E-04 , 1.950E-04 
 1.908E-02 , 2.637E-05 , 1.264E+00 , 1.264E+00 , 1.306E+00 , 2.637E-05 , 2.633E-05 
 1.913E-02 , 1.296E+00 , 1.950E-04 , 1.950E-04 , 1.296E+00 , 1.950E-04 , 1.950E-04 
 1.918E-02 , 8.665E-06 , 1.280E+00 , 1.315E+00 , 8.665E-06 , 1.280E+00 , 1.315E+00 
 1.923E-02 , 1.296E+00 , 1.950E-04 , 1.950E-04 , 1.296E+00 , 1.950E-04 , 1.950E-04 
 1.928E-02 , 8.665E-06 , 1.280E+00 , 1.315E+00 , 8.665E-06 , 1.280E+00 , 1.315E+00 
 1.933E-02 , 1.307E+00 , 2.004E-05 , 2.004E-05 , 1.307E+00 , 2.004E-05 , 1.307E+00 
 1.938E-02 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.294E-05 , 1.307E+00 , 2.293E-05 
 1.943E-02 , 1.307E+00 , 2.294E-05 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.293E-05 
 1.948E-02 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.294E-05 , 1.307E+00 , 2.287E-05 
 1.953E-02 , 1.307E+00 , 2.294E-05 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.293E-05 
 1.958E-02 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.294E-05 , 1.307E+00 , 2.292E-05 
 1.963E-02 , 1.307E+00 , 2.294E-05 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.297E-05 
 1.968E-02 , 2.294E-05 , 1.265E+00 , 1.307E+00 , 2.294E-05 , 2.294E-05 , 1.307E+00 
 1.973E-02 , 1.307E+00 , 2.295E-05 , 2.295E-05 , 1.265E+00 , 1.307E+00 , 2.294E-05 
 1.978E-02 , 2.295E-05 , 1.265E+00 , 1.307E+00 , 2.295E-05 , 2.295E-05 , 1.307E+00 
 1.983E-02 , 1.315E+00 , 8.663E-06 , 8.664E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 1.988E-02 , 2.281E-04 , 1.246E+00 , 1.296E+00 , 2.281E-04 , 2.281E-04 , 2.281E-04 
 1.993E-02 , 1.296E+00 , 1.952E-04 , 1.296E+00 , 1.952E-04 , 1.952E-04 , 1.951E-04 
 1.998E-02 , 2.281E-04 , 1.246E+00 , 1.296E+00 , 2.281E-04 , 2.281E-04 , 2.280E-04 
 2.003E-02 , 1.315E+00 , 8.664E-06 , 8.665E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 2.008E-02 , 2.281E-04 , 1.246E+00 , 1.296E+00 , 2.281E-04 , 2.281E-04 , 2.281E-04 
 2.013E-02 , 1.296E+00 , 1.952E-04 , 1.296E+00 , 1.952E-04 , 1.952E-04 , 1.952E-04 
 2.018E-02 , 8.665E-06 , 1.315E+00 , 8.665E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 2.023E-02 , 1.296E+00 , 1.952E-04 , 1.296E+00 , 1.952E-04 , 1.952E-04 , 1.952E-04 
 2.028E-02 , 8.665E-06 , 1.315E+00 , 8.665E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 
 2.033E-02 , 1.307E+00 , 2.006E-05 , 1.307E+00 , 2.006E-05 , 2.006E-05 , 1.307E+00 
 2.038E-02 , 2.296E-05 , 1.307E+00 , 2.296E-05 , 1.265E+00 , 1.307E+00 , 2.295E-05 
 2.043E-02 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 2.007E-05 , 1.307E+00 
 2.048E-02 , 2.297E-05 , 1.307E+00 , 2.297E-05 , 1.265E+00 , 1.307E+00 , 2.297E-05 
 2.053E-02 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 2.007E-05 , 1.307E+00 
 2.058E-02 , 2.297E-05 , 1.307E+00 , 2.297E-05 , 1.265E+00 , 1.307E+00 , 2.295E-05 
 2.063E-02 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.008E-05 
 2.068E-02 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 1.307E+00 
 2.073E-02 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 
 2.078E-02 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 1.307E+00 , 2.007E-05 , 1.307E+00 
 2.083E-02 , 1.316E+00 , 8.724E-06 , 1.316E+00 , 8.724E-06 , 1.281E+00 , 1.316E+00 
 2.088E-02 , 1.953E-04 , 1.296E+00 , 1.953E-04 , 1.296E+00 , 1.953E-04 , 1.953E-04 
 2.093E-02 , 1.316E+00 , 8.726E-06 , 1.316E+00 , 8.726E-06 , 1.281E+00 , 1.316E+00 
 2.098E-02 , 2.008E-05 , 1.307E+00 , 2.008E-05 , 1.307E+00 , 2.008E-05 , 1.307E+00 
 2.103E-02 , 1.316E+00 , 8.725E-06 , 1.316E+00 , 8.725E-06 , 1.281E+00 , 1.316E+00 
 2.108E-02 , 2.008E-05 , 1.307E+00 , 2.008E-05 , 1.307E+00 , 2.008E-05 , 1.307E+00 
 2.113E-02 , 1.307E+00 , 2.298E-05 , 1.265E+00 , 1.307E+00 , 2.298E-05 , 2.299E-05 
 2.118E-02 , 1.954E-04 , 1.296E+00 , 1.954E-04 , 1.296E+00 , 1.954E-04 , 1.954E-04 
 2.123E-02 , 1.307E+00 , 2.299E-05 , 1.265E+00 , 1.307E+00 , 2.298E-05 , 2.291E-05 
 2.128E-02 , 1.954E-04 , 1.296E+00 , 1.954E-04 , 1.296E+00 , 1.954E-04 , 1.954E-04 
 2.133E-02 , 1.307E+00 , 2.299E-05 , 1.265E+00 , 1.307E+00 , 2.299E-05 , 2.298E-05 
 2.138E-02 , 2.299E-05 , 1.307E+00 , 2.299E-05 , 2.299E-05 , 1.265E+00 , 1.307E+00 
 2.143E-02 , 1.316E+00 , 8.725E-06 , 1.281E+00 , 1.316E+00 , 8.725E-06 , 1.316E+00 
 2.148E-02 , 2.299E-05 , 1.307E+00 , 2.299E-05 , 2.299E-05 , 1.265E+00 , 1.307E+00 
 2.153E-02 , 1.316E+00 , 8.724E-06 , 1.281E+00 , 1.316E+00 , 8.725E-06 , 1.316E+00 
 2.158E-02 , 2.299E-05 , 1.307E+00 , 2.299E-05 , 2.299E-05 , 1.265E+00 , 1.307E+00 
 2.163E-02 , 1.315E+00 , 8.664E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.668E-06 
 2.168E-02 , 1.955E-04 , 1.296E+00 , 1.955E-04 , 1.955E-04 , 1.296E+00 , 1.954E-04 
 2.173E-02 , 1.316E+00 , 8.725E-06 , 1.281E+00 , 1.316E+00 , 8.725E-06 , 1.316E+00 
 2.178E-02 , 1.955E-04 , 1.296E+00 , 1.955E-04 , 1.955E-04 , 1.296E+00 , 1.955E-04 
 2.183E-02 , 1.315E+00 , 8.664E-06 , 1.280E+00 , 1.280E+00 , 1.315E+00 , 8.659E-06 
 2.188E-02 , 1.956E-04 , 1.296E+00 , 1.956E-04 , 1.956E-04 , 1.956E-04 , 1.296E+00 
 2.193E-02 , 1.322E+00 , 2.274E-05 , 1.292E+00 , 1.292E+00 , 1.292E+00 , 1.322E+00 
