#format table ## [Custom WaveView] saved 00:59:01 Sat Jan 13 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 2.168E-02 , 1.001E-05 , 1.313E+00 , 1.001E-05 , 1.001E-05 , 1.313E+00 , 1.002E-05 
 2.173E-02 , 1.326E+00 , 3.060E-05 , 1.296E+00 , 1.326E+00 , 3.060E-05 , 1.326E+00 
 2.178E-02 , 1.001E-05 , 1.313E+00 , 1.001E-05 , 1.001E-05 , 1.313E+00 , 1.002E-05 
 2.183E-02 , 1.325E+00 , 2.768E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.767E-05 
 2.188E-02 , 1.002E-05 , 1.313E+00 , 1.002E-05 , 1.002E-05 , 1.002E-05 , 1.313E+00 
 2.193E-02 , 1.337E+00 , 5.654E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.198E-02 , 1.002E-05 , 1.313E+00 , 1.002E-05 , 1.002E-05 , 1.002E-05 , 1.313E+00 
 2.203E-02 , 1.337E+00 , 5.653E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.208E-02 , 1.002E-05 , 1.313E+00 , 1.002E-05 , 1.002E-05 , 1.002E-05 , 1.313E+00 
 2.213E-02 , 1.337E+00 , 5.652E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.218E-02 , 9.576E-05 , 1.302E+00 , 9.576E-05 , 9.576E-05 , 9.577E-05 , 9.569E-05 
 2.223E-02 , 1.337E+00 , 5.651E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.228E-02 , 9.579E-05 , 1.302E+00 , 9.579E-05 , 9.579E-05 , 9.579E-05 , 9.582E-05 
 2.233E-02 , 1.274E+00 , 1.313E+00 , 1.096E-05 , 1.096E-05 , 1.096E-05 , 1.095E-05 
 2.238E-02 , 2.496E-05 , 2.496E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 2.243E-02 , 1.274E+00 , 1.313E+00 , 1.096E-05 , 1.096E-05 , 1.096E-05 , 1.096E-05 
 2.248E-02 , 2.496E-05 , 2.496E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 2.253E-02 , 1.274E+00 , 1.313E+00 , 1.096E-05 , 1.096E-05 , 1.096E-05 , 1.095E-05 
 2.258E-02 , 2.496E-05 , 2.496E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 2.263E-02 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 9.055E-06 , 9.058E-06 , 1.319E+00 
 2.268E-02 , 2.495E-05 , 2.495E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 2.273E-02 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.054E-06 , 9.055E-06 , 1.319E+00 
 2.278E-02 , 2.495E-05 , 2.495E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 2.283E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.052E-06 , 1.319E+00 
 2.288E-02 , 9.062E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.047E-06 
 2.293E-02 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.319E+00 , 9.067E-06 
 2.298E-02 , 9.062E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.065E-06 
 2.303E-02 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.319E+00 , 9.049E-06 
 2.308E-02 , 9.061E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.032E-06 
 2.313E-02 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 9.055E-06 , 1.319E+00 , 9.053E-06 
 2.318E-02 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 
 2.323E-02 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.319E+00 , 9.042E-06 
 2.328E-02 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 1.319E+00 
 2.333E-02 , 1.296E+00 , 1.325E+00 , 2.759E-05 , 2.759E-05 , 1.296E+00 , 1.325E+00 
 2.338E-02 , 1.098E-05 , 1.098E-05 , 1.274E+00 , 1.313E+00 , 1.098E-05 , 1.100E-05 
 2.343E-02 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.045E-06 
 2.348E-02 , 1.098E-05 , 1.098E-05 , 1.274E+00 , 1.313E+00 , 1.098E-05 , 1.098E-05 
 2.353E-02 , 1.296E+00 , 1.325E+00 , 2.758E-05 , 2.758E-05 , 1.296E+00 , 1.325E+00 
 2.358E-02 , 1.098E-05 , 1.098E-05 , 1.274E+00 , 1.313E+00 , 1.098E-05 , 1.095E-05 
 2.363E-02 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.061E-06 
 2.368E-02 , 1.099E-05 , 1.099E-05 , 1.274E+00 , 1.313E+00 , 1.099E-05 , 1.090E-05 
 2.373E-02 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.043E-06 
 2.378E-02 , 1.099E-05 , 1.099E-05 , 1.274E+00 , 1.313E+00 , 1.099E-05 , 1.102E-05 
 2.383E-02 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.064E-06 
 2.388E-02 , 9.055E-06 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 2.393E-02 , 1.296E+00 , 1.326E+00 , 3.047E-05 , 1.326E+00 , 3.047E-05 , 1.326E+00 
 2.398E-02 , 9.055E-06 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 2.403E-02 , 1.296E+00 , 1.326E+00 , 3.046E-05 , 1.326E+00 , 3.046E-05 , 1.326E+00 
 2.408E-02 , 9.055E-06 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 2.413E-02 , 1.296E+00 , 1.326E+00 , 3.046E-05 , 1.326E+00 , 3.046E-05 , 1.326E+00 
 2.418E-02 , 1.005E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.313E+00 , 9.979E-06 
 2.423E-02 , 1.296E+00 , 1.326E+00 , 3.046E-05 , 1.326E+00 , 3.046E-05 , 1.326E+00 
 2.428E-02 , 1.006E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.313E+00 , 1.013E-05 
 2.433E-02 , 1.296E+00 , 1.325E+00 , 2.754E-05 , 1.296E+00 , 1.325E+00 , 2.755E-05 
 2.438E-02 , 1.006E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.006E-05 , 1.313E+00 
 2.443E-02 , 1.296E+00 , 1.325E+00 , 2.754E-05 , 1.296E+00 , 1.325E+00 , 2.753E-05 
 2.448E-02 , 1.006E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.006E-05 , 1.313E+00 
 2.453E-02 , 1.296E+00 , 1.325E+00 , 2.753E-05 , 1.296E+00 , 1.325E+00 , 2.750E-05 
 2.458E-02 , 1.006E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.313E+00 , 1.002E-05 
 2.463E-02 , 1.316E+00 , 1.337E+00 , 5.630E-04 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.468E-02 , 1.006E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.006E-05 , 1.313E+00 
 2.473E-02 , 1.296E+00 , 1.325E+00 , 2.753E-05 , 1.296E+00 , 1.325E+00 , 2.750E-05 
 2.478E-02 , 1.006E-05 , 1.006E-05 , 1.313E+00 , 1.006E-05 , 1.006E-05 , 1.313E+00 
 2.483E-02 , 1.316E+00 , 1.337E+00 , 5.628E-04 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.488E-02 , 9.642E-05 , 9.642E-05 , 1.302E+00 , 9.642E-05 , 9.642E-05 , 9.644E-05 
 2.493E-02 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.061E-06 , 9.061E-06 , 9.082E-06 
 2.498E-02 , 9.645E-05 , 9.645E-05 , 1.302E+00 , 9.645E-05 , 9.645E-05 , 9.644E-05 
 2.503E-02 , 1.316E+00 , 1.337E+00 , 5.627E-04 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.508E-02 , 9.648E-05 , 9.648E-05 , 1.302E+00 , 9.648E-05 , 9.648E-05 , 9.648E-05 
 2.513E-02 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.061E-06 , 9.061E-06 , 9.079E-06 
 2.518E-02 , 9.651E-05 , 9.651E-05 , 1.302E+00 , 9.651E-05 , 9.651E-05 , 9.651E-05 
 2.523E-02 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.061E-06 , 9.061E-06 , 9.022E-06 
 2.528E-02 , 9.653E-05 , 9.653E-05 , 1.302E+00 , 9.653E-05 , 9.652E-05 , 9.653E-05 
 2.533E-02 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.061E-06 , 9.059E-06 , 9.096E-06 
 2.538E-02 , 9.062E-06 , 9.062E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 
 2.543E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.749E-05 , 2.749E-05 , 1.325E+00 
 2.548E-02 , 9.060E-06 , 9.060E-06 , 9.061E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 
 2.553E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.748E-05 , 2.749E-05 , 1.325E+00 
 2.558E-02 , 9.062E-06 , 9.062E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 
 2.563E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.748E-05 , 2.748E-05 , 1.325E+00 
 2.568E-02 , 1.103E-05 , 1.103E-05 , 1.103E-05 , 1.274E+00 , 1.313E+00 , 1.102E-05 
 2.573E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.748E-05 , 2.748E-05 , 1.325E+00 
 2.578E-02 , 9.061E-06 , 9.061E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 
 2.583E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.747E-05 , 2.747E-05 , 1.325E+00 
 2.588E-02 , 1.103E-05 , 1.103E-05 , 1.103E-05 , 1.274E+00 , 1.313E+00 , 1.101E-05 
 2.593E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.747E-05 , 1.325E+00 , 2.738E-05 
 2.598E-02 , 1.103E-05 , 1.103E-05 , 1.103E-05 , 1.274E+00 , 1.313E+00 , 1.103E-05 
 2.603E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.747E-05 , 1.325E+00 , 2.744E-05 
 2.608E-02 , 1.103E-05 , 1.103E-05 , 1.103E-05 , 1.274E+00 , 1.313E+00 , 1.100E-05 
 2.613E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.746E-05 , 1.325E+00 , 2.748E-05 
 2.618E-02 , 1.009E-05 , 1.009E-05 , 1.009E-05 , 1.313E+00 , 1.009E-05 , 1.313E+00 
 2.623E-02 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.746E-05 , 1.325E+00 , 2.741E-05 
 2.628E-02 , 1.104E-05 , 1.104E-05 , 1.104E-05 , 1.274E+00 , 1.313E+00 , 1.102E-05 
 2.633E-02 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.618E-04 , 1.316E+00 , 1.337E+00 
 2.638E-02 , 1.009E-05 , 1.009E-05 , 1.009E-05 , 1.313E+00 , 1.009E-05 , 1.313E+00 
 2.643E-02 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.617E-04 , 1.316E+00 , 1.337E+00 
 2.648E-02 , 1.009E-05 , 1.009E-05 , 1.009E-05 , 1.313E+00 , 1.009E-05 , 1.313E+00 
 2.653E-02 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.616E-04 , 1.316E+00 , 1.337E+00 
 2.658E-02 , 1.009E-05 , 1.009E-05 , 1.009E-05 , 1.313E+00 , 1.009E-05 , 1.313E+00 
 2.663E-02 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.615E-04 , 1.316E+00 , 1.337E+00 
 2.668E-02 , 9.683E-05 , 9.683E-05 , 9.683E-05 , 1.302E+00 , 9.683E-05 , 9.683E-05 
 2.673E-02 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.613E-04 , 1.316E+00 , 1.337E+00 
 2.678E-02 , 1.009E-05 , 1.009E-05 , 1.010E-05 , 1.313E+00 , 1.009E-05 , 1.313E+00 
 2.683E-02 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.613E-04 , 1.316E+00 , 1.337E+00 
 2.688E-02 , 9.687E-05 , 9.687E-05 , 9.687E-05 , 1.302E+00 , 9.687E-05 , 9.688E-05 
 2.693E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.476E-05 , 2.470E-05 
 2.698E-02 , 9.689E-05 , 9.689E-05 , 9.689E-05 , 1.302E+00 , 9.689E-05 , 9.689E-05 
 2.703E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.476E-05 , 2.475E-05 
 2.708E-02 , 9.690E-05 , 9.690E-05 , 9.690E-05 , 1.302E+00 , 9.690E-05 , 9.692E-05 
 2.713E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.476E-05 , 2.472E-05 
 2.718E-02 , 9.693E-05 , 9.693E-05 , 9.693E-05 , 1.302E+00 , 9.692E-05 , 9.692E-05 
 2.723E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.475E-05 , 2.468E-05 
 2.728E-02 , 9.694E-05 , 9.694E-05 , 9.694E-05 , 1.302E+00 , 9.694E-05 , 9.696E-05 
 2.733E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.475E-05 , 2.478E-05 
 2.738E-02 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.274E+00 , 1.313E+00 
 2.743E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.609E-04 , 1.337E+00 
 2.748E-02 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.274E+00 , 1.313E+00 
 2.753E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.474E-05 , 2.472E-05 
 2.758E-02 , 9.701E-05 , 9.701E-05 , 9.701E-05 , 1.302E+00 , 9.701E-05 , 9.703E-05 
 2.763E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.607E-04 , 1.337E+00 
 2.768E-02 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.274E+00 , 1.313E+00 
 2.773E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.473E-05 , 2.471E-05 
 2.778E-02 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.106E-05 , 1.274E+00 , 1.313E+00 
 2.783E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.606E-04 , 1.337E+00 
 2.788E-02 , 9.707E-05 , 9.707E-05 , 9.707E-05 , 9.707E-05 , 1.302E+00 , 9.708E-05 
 2.793E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.280E-04 
 2.798E-02 , 1.107E-05 , 1.107E-05 , 1.107E-05 , 1.107E-05 , 1.274E+00 , 1.313E+00 
 2.803E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.604E-04 , 1.337E+00 
 2.808E-02 , 1.107E-05 , 1.107E-05 , 1.107E-05 , 1.107E-05 , 1.274E+00 , 1.313E+00 
 2.813E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.276E-04 
 2.818E-02 , 9.715E-05 , 9.715E-05 , 9.715E-05 , 9.715E-05 , 1.302E+00 , 9.716E-05 
 2.823E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.601E-04 , 1.337E+00 
 2.828E-02 , 1.107E-05 , 1.107E-05 , 1.107E-05 , 1.107E-05 , 1.274E+00 , 1.313E+00 
 2.833E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.274E-04 
 2.838E-02 , 9.720E-05 , 9.720E-05 , 9.720E-05 , 9.720E-05 , 1.302E+00 , 9.719E-05 
 2.843E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.273E-04 
 2.848E-02 , 9.724E-05 , 9.724E-05 , 9.724E-05 , 9.724E-05 , 1.302E+00 , 9.724E-05 
 2.853E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.273E-04 
 2.858E-02 , 1.108E-05 , 1.108E-05 , 1.108E-05 , 1.108E-05 , 1.274E+00 , 1.313E+00 
 2.863E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.272E-04 
 2.868E-02 , 9.728E-05 , 9.728E-05 , 9.728E-05 , 9.728E-05 , 1.302E+00 , 9.728E-05 
 2.873E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.271E-04 
 2.878E-02 , 9.731E-05 , 9.731E-05 , 9.731E-05 , 9.731E-05 , 1.302E+00 , 9.737E-05 
 2.883E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.270E-04 
 2.888E-02 , 9.733E-05 , 9.733E-05 , 9.733E-05 , 9.733E-05 , 9.733E-05 , 1.302E+00 
 2.893E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.898E-02 , 9.735E-05 , 9.735E-05 , 9.735E-05 , 9.735E-05 , 1.302E+00 , 9.735E-05 
 2.903E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.268E-04 
 2.908E-02 , 9.737E-05 , 9.737E-05 , 9.737E-05 , 9.737E-05 , 1.302E+00 , 9.739E-05 
 2.913E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.918E-02 , 9.739E-05 , 9.739E-05 , 9.739E-05 , 9.739E-05 , 9.739E-05 , 1.302E+00 
 2.923E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.267E-04 
 2.928E-02 , 9.741E-05 , 9.741E-05 , 9.741E-05 , 9.741E-05 , 1.302E+00 , 9.740E-05 
 2.933E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.938E-02 , 9.743E-05 , 9.743E-05 , 9.743E-05 , 9.743E-05 , 9.744E-05 , 1.302E+00 
 2.943E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.948E-02 , 9.745E-05 , 9.745E-05 , 9.745E-05 , 9.745E-05 , 9.745E-05 , 1.302E+00 
 2.953E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.265E-04 
 2.958E-02 , 9.747E-05 , 9.747E-05 , 9.747E-05 , 9.747E-05 , 1.302E+00 , 9.746E-05 
 2.963E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.968E-02 , 9.749E-05 , 9.749E-05 , 9.749E-05 , 9.749E-05 , 9.750E-05 , 1.302E+00 
 2.973E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.264E-04 
 2.978E-02 , 9.751E-05 , 9.751E-05 , 9.751E-05 , 9.751E-05 , 1.302E+00 , 9.752E-05 
 2.983E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.988E-02 , 9.754E-05 , 9.754E-05 , 9.754E-05 , 9.754E-05 , 9.754E-05 , 1.302E+00 
 2.993E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 2.998E-02 , 9.756E-05 , 9.756E-05 , 9.756E-05 , 9.756E-05 , 9.756E-05 , 1.302E+00 
 3.003E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.262E-04 
 3.008E-02 , 9.758E-05 , 9.758E-05 , 9.758E-05 , 9.758E-05 , 1.302E+00 , 9.757E-05 
 3.013E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.018E-02 , 9.760E-05 , 9.760E-05 , 9.760E-05 , 9.760E-05 , 9.760E-05 , 1.302E+00 
 3.023E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.261E-04 
 3.028E-02 , 9.762E-05 , 9.762E-05 , 9.762E-05 , 9.762E-05 , 9.762E-05 , 1.302E+00 
 3.033E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.038E-02 , 9.764E-05 , 9.764E-05 , 9.764E-05 , 9.764E-05 , 9.764E-05 , 1.302E+00 
 3.043E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.048E-02 , 9.767E-05 , 9.767E-05 , 9.767E-05 , 9.767E-05 , 9.767E-05 , 1.302E+00 
 3.053E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.259E-04 
 3.058E-02 , 9.768E-05 , 9.769E-05 , 9.769E-05 , 9.769E-05 , 9.769E-05 , 1.302E+00 
 3.063E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.068E-02 , 9.770E-05 , 9.770E-05 , 9.770E-05 , 9.770E-05 , 9.770E-05 , 1.302E+00 
 3.073E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.258E-04 
 3.078E-02 , 9.772E-05 , 9.772E-05 , 9.772E-05 , 9.772E-05 , 9.772E-05 , 1.302E+00 
 3.083E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.088E-02 , 9.775E-05 , 9.775E-05 , 9.775E-05 , 9.775E-05 , 9.775E-05 , 1.302E+00 
 3.093E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.098E-02 , 9.777E-05 , 9.777E-05 , 9.777E-05 , 9.777E-05 , 9.777E-05 , 1.302E+00 
 3.103E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.255E-04 
 3.108E-02 , 9.779E-05 , 9.779E-05 , 9.779E-05 , 9.779E-05 , 1.302E+00 , 9.779E-05 
 3.113E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.118E-02 , 9.781E-05 , 9.781E-05 , 9.781E-05 , 9.781E-05 , 9.781E-05 , 1.302E+00 
 3.123E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.254E-04 
 3.128E-02 , 9.784E-05 , 9.784E-05 , 9.784E-05 , 9.784E-05 , 9.784E-05 , 1.302E+00 
 3.133E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.138E-02 , 9.786E-05 , 9.786E-05 , 9.786E-05 , 9.786E-05 , 9.786E-05 , 1.302E+00 
 3.143E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.148E-02 , 9.788E-05 , 9.788E-05 , 9.788E-05 , 9.788E-05 , 9.788E-05 , 1.302E+00 
 3.153E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.251E-04 
 3.158E-02 , 9.791E-05 , 9.791E-05 , 9.791E-05 , 9.791E-05 , 1.302E+00 , 9.793E-05 
 3.163E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.168E-02 , 9.793E-05 , 9.793E-05 , 9.793E-05 , 9.793E-05 , 9.794E-05 , 1.302E+00 
 3.173E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.249E-04 
 3.178E-02 , 9.796E-05 , 9.796E-05 , 9.796E-05 , 9.796E-05 , 1.302E+00 , 9.797E-05 
 3.183E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.188E-02 , 9.799E-05 , 9.799E-05 , 9.799E-05 , 9.799E-05 , 9.799E-05 , 1.302E+00 
 3.193E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.198E-02 , 9.801E-05 , 9.801E-05 , 9.801E-05 , 9.801E-05 , 9.801E-05 , 1.302E+00 
 3.203E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.245E-04 
 3.208E-02 , 9.803E-05 , 9.803E-05 , 9.803E-05 , 9.803E-05 , 1.302E+00 , 9.802E-05 
 3.213E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.218E-02 , 9.805E-05 , 9.805E-05 , 9.805E-05 , 9.805E-05 , 9.805E-05 , 1.302E+00 
 3.223E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.244E-04 
 3.228E-02 , 9.808E-05 , 9.808E-05 , 9.808E-05 , 9.808E-05 , 1.302E+00 , 9.808E-05 
 3.233E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.243E-04 
 3.238E-02 , 9.811E-05 , 9.811E-05 , 9.811E-05 , 9.811E-05 , 9.811E-05 , 1.302E+00 
 3.243E-02 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.334E+00 , 1.347E+00 
 3.248E-02 , 9.813E-05 , 9.813E-05 , 9.813E-05 , 9.813E-05 , 1.302E+00 , 9.812E-05 
 3.253E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.241E-04 
 3.258E-02 , 9.816E-05 , 9.816E-05 , 9.816E-05 , 9.816E-05 , 1.302E+00 , 9.817E-05 
 3.263E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 , 5.240E-04 
