#format table ## [Custom WaveView] saved 14:30:34 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 2.158E-02 , 2.025E-05 , 1.311E+00 , 2.025E-05 , 2.025E-05 , 1.269E+00 , 1.311E+00 
 2.163E-02 , 1.319E+00 , 9.162E-06 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.126E-06 
 2.168E-02 , 1.732E-04 , 1.300E+00 , 1.732E-04 , 1.732E-04 , 1.300E+00 , 1.732E-04 
 2.173E-02 , 1.319E+00 , 9.202E-06 , 1.284E+00 , 1.319E+00 , 9.202E-06 , 1.319E+00 
 2.178E-02 , 1.733E-04 , 1.300E+00 , 1.733E-04 , 1.733E-04 , 1.300E+00 , 1.733E-04 
 2.183E-02 , 1.319E+00 , 9.162E-06 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.164E-06 
 2.188E-02 , 1.733E-04 , 1.300E+00 , 1.733E-04 , 1.733E-04 , 1.733E-04 , 1.300E+00 
 2.193E-02 , 1.326E+00 , 2.850E-05 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.198E-02 , 1.733E-04 , 1.300E+00 , 1.733E-04 , 1.733E-04 , 1.733E-04 , 1.300E+00 
 2.203E-02 , 1.326E+00 , 2.849E-05 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.208E-02 , 1.734E-04 , 1.300E+00 , 1.734E-04 , 1.734E-04 , 1.734E-04 , 1.300E+00 
 2.213E-02 , 1.326E+00 , 2.849E-05 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.218E-02 , 1.353E-03 , 1.289E+00 , 1.353E-03 , 1.353E-03 , 1.353E-03 , 1.353E-03 
 2.223E-02 , 1.326E+00 , 2.848E-05 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.228E-02 , 1.353E-03 , 1.289E+00 , 1.353E-03 , 1.353E-03 , 1.353E-03 , 1.353E-03 
 2.233E-02 , 1.250E+00 , 1.299E+00 , 2.027E-04 , 2.027E-04 , 2.027E-04 , 2.027E-04 
 2.238E-02 , 9.102E-06 , 9.103E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 
 2.243E-02 , 1.250E+00 , 1.299E+00 , 2.028E-04 , 2.028E-04 , 2.028E-04 , 2.027E-04 
 2.248E-02 , 9.102E-06 , 9.103E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 
 2.253E-02 , 1.250E+00 , 1.299E+00 , 2.028E-04 , 2.028E-04 , 2.028E-04 , 2.028E-04 
 2.258E-02 , 9.102E-06 , 9.103E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 
 2.263E-02 , 1.269E+00 , 1.310E+00 , 2.030E-05 , 2.030E-05 , 2.030E-05 , 1.310E+00 
 2.268E-02 , 9.102E-06 , 9.103E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 
 2.273E-02 , 1.269E+00 , 1.310E+00 , 2.030E-05 , 2.030E-05 , 2.030E-05 , 1.310E+00 
 2.278E-02 , 9.103E-06 , 9.104E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 
 2.283E-02 , 1.269E+00 , 1.310E+00 , 2.030E-05 , 2.030E-05 , 2.030E-05 , 1.310E+00 
 2.288E-02 , 2.325E-05 , 2.325E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.318E-05 
 2.293E-02 , 1.269E+00 , 1.310E+00 , 2.031E-05 , 2.031E-05 , 1.310E+00 , 2.029E-05 
 2.298E-02 , 2.325E-05 , 2.325E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.325E-05 
 2.303E-02 , 1.269E+00 , 1.310E+00 , 2.031E-05 , 2.031E-05 , 1.310E+00 , 2.028E-05 
 2.308E-02 , 2.326E-05 , 2.326E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.320E-05 
 2.313E-02 , 1.269E+00 , 1.310E+00 , 2.031E-05 , 2.032E-05 , 1.310E+00 , 2.027E-05 
 2.318E-02 , 2.032E-05 , 2.032E-05 , 1.269E+00 , 1.310E+00 , 2.032E-05 , 1.310E+00 
 2.323E-02 , 1.269E+00 , 1.310E+00 , 2.032E-05 , 2.032E-05 , 1.310E+00 , 2.030E-05 
 2.328E-02 , 2.032E-05 , 2.032E-05 , 1.269E+00 , 1.310E+00 , 2.032E-05 , 1.310E+00 
 2.333E-02 , 1.284E+00 , 1.319E+00 , 9.160E-06 , 9.161E-06 , 1.284E+00 , 1.319E+00 
 2.338E-02 , 2.031E-04 , 2.031E-04 , 1.250E+00 , 1.299E+00 , 2.031E-04 , 2.031E-04 
 2.343E-02 , 1.269E+00 , 1.310E+00 , 2.033E-05 , 1.310E+00 , 2.032E-05 , 2.029E-05 
 2.348E-02 , 2.032E-04 , 2.032E-04 , 1.250E+00 , 1.299E+00 , 2.032E-04 , 2.031E-04 
 2.353E-02 , 1.284E+00 , 1.319E+00 , 9.160E-06 , 9.161E-06 , 1.284E+00 , 1.319E+00 
 2.358E-02 , 2.032E-04 , 2.032E-04 , 1.250E+00 , 1.299E+00 , 2.032E-04 , 2.031E-04 
 2.363E-02 , 1.269E+00 , 1.310E+00 , 2.033E-05 , 1.310E+00 , 2.033E-05 , 2.032E-05 
 2.368E-02 , 2.033E-05 , 2.034E-05 , 1.310E+00 , 2.034E-05 , 1.269E+00 , 1.310E+00 
 2.373E-02 , 1.269E+00 , 1.310E+00 , 2.034E-05 , 1.310E+00 , 2.034E-05 , 2.034E-05 
 2.378E-02 , 2.033E-04 , 2.033E-04 , 1.250E+00 , 1.299E+00 , 2.033E-04 , 2.033E-04 
 2.383E-02 , 1.269E+00 , 1.310E+00 , 2.034E-05 , 1.310E+00 , 2.034E-05 , 2.034E-05 
 2.388E-02 , 2.034E-05 , 2.034E-05 , 1.310E+00 , 2.034E-05 , 1.269E+00 , 1.310E+00 
 2.393E-02 , 1.284E+00 , 1.319E+00 , 9.201E-06 , 1.319E+00 , 9.201E-06 , 1.319E+00 
 2.398E-02 , 2.035E-05 , 2.035E-05 , 1.310E+00 , 2.035E-05 , 1.269E+00 , 1.310E+00 
 2.403E-02 , 1.284E+00 , 1.319E+00 , 9.201E-06 , 1.319E+00 , 9.201E-06 , 1.319E+00 
 2.408E-02 , 2.035E-05 , 2.035E-05 , 1.310E+00 , 2.035E-05 , 1.269E+00 , 1.310E+00 
 2.413E-02 , 1.284E+00 , 1.319E+00 , 9.201E-06 , 1.319E+00 , 9.201E-06 , 1.319E+00 
 2.418E-02 , 1.741E-04 , 1.741E-04 , 1.300E+00 , 1.741E-04 , 1.300E+00 , 1.740E-04 
 2.423E-02 , 1.284E+00 , 1.319E+00 , 9.201E-06 , 1.319E+00 , 9.201E-06 , 1.319E+00 
 2.428E-02 , 1.741E-04 , 1.741E-04 , 1.300E+00 , 1.741E-04 , 1.300E+00 , 1.742E-04 
 2.433E-02 , 1.284E+00 , 1.319E+00 , 9.160E-06 , 1.284E+00 , 1.319E+00 , 9.158E-06 
 2.438E-02 , 1.742E-04 , 1.742E-04 , 1.300E+00 , 1.742E-04 , 1.742E-04 , 1.300E+00 
 2.443E-02 , 1.284E+00 , 1.319E+00 , 9.160E-06 , 1.284E+00 , 1.319E+00 , 9.145E-06 
 2.448E-02 , 1.742E-04 , 1.742E-04 , 1.300E+00 , 1.742E-04 , 1.742E-04 , 1.300E+00 
 2.453E-02 , 1.284E+00 , 1.319E+00 , 9.160E-06 , 1.284E+00 , 1.319E+00 , 9.137E-06 
 2.458E-02 , 1.743E-04 , 1.743E-04 , 1.300E+00 , 1.743E-04 , 1.300E+00 , 1.742E-04 
 2.463E-02 , 1.296E+00 , 1.326E+00 , 2.837E-05 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.468E-02 , 1.743E-04 , 1.743E-04 , 1.300E+00 , 1.743E-04 , 1.743E-04 , 1.300E+00 
 2.473E-02 , 1.284E+00 , 1.319E+00 , 9.160E-06 , 1.284E+00 , 1.319E+00 , 9.150E-06 
 2.478E-02 , 1.744E-04 , 1.744E-04 , 1.300E+00 , 1.744E-04 , 1.744E-04 , 1.300E+00 
 2.483E-02 , 1.296E+00 , 1.326E+00 , 2.836E-05 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.488E-02 , 1.359E-03 , 1.359E-03 , 1.289E+00 , 1.359E-03 , 1.359E-03 , 1.359E-03 
 2.493E-02 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.336E-05 , 2.336E-05 , 2.330E-05 
 2.498E-02 , 1.360E-03 , 1.360E-03 , 1.289E+00 , 1.360E-03 , 1.360E-03 , 1.360E-03 
 2.503E-02 , 1.296E+00 , 1.326E+00 , 2.834E-05 , 1.296E+00 , 1.296E+00 , 1.326E+00 
 2.508E-02 , 1.360E-03 , 1.360E-03 , 1.289E+00 , 1.360E-03 , 1.360E-03 , 1.360E-03 
 2.513E-02 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.338E-05 , 2.338E-05 , 2.338E-05 
 2.518E-02 , 1.360E-03 , 1.360E-03 , 1.289E+00 , 1.360E-03 , 1.360E-03 , 1.360E-03 
 2.523E-02 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.338E-05 , 2.338E-05 , 2.339E-05 
 2.528E-02 , 1.360E-03 , 1.360E-03 , 1.289E+00 , 1.360E-03 , 1.360E-03 , 1.360E-03 
 2.533E-02 , 1.268E+00 , 1.268E+00 , 1.310E+00 , 2.339E-05 , 2.339E-05 , 2.337E-05 
 2.538E-02 , 2.339E-05 , 2.339E-05 , 2.339E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 
 2.543E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 9.160E-06 , 1.319E+00 
 2.548E-02 , 2.339E-05 , 2.339E-05 , 2.339E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 
 2.553E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.158E-06 , 9.160E-06 , 1.319E+00 
 2.558E-02 , 2.340E-05 , 2.340E-05 , 2.340E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 
 2.563E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 9.160E-06 , 1.319E+00 
 2.568E-02 , 2.043E-04 , 2.043E-04 , 2.043E-04 , 1.250E+00 , 1.299E+00 , 2.043E-04 
 2.573E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 9.160E-06 , 1.319E+00 
 2.578E-02 , 2.342E-05 , 2.342E-05 , 2.342E-05 , 1.268E+00 , 1.268E+00 , 1.310E+00 
 2.583E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.158E-06 , 9.159E-06 , 1.319E+00 
 2.588E-02 , 2.044E-04 , 2.044E-04 , 2.044E-04 , 1.250E+00 , 1.299E+00 , 2.044E-04 
 2.593E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 1.319E+00 , 9.153E-06 
 2.598E-02 , 2.044E-04 , 2.044E-04 , 2.044E-04 , 1.250E+00 , 1.299E+00 , 2.043E-04 
 2.603E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 1.319E+00 , 9.092E-06 
 2.608E-02 , 2.045E-04 , 2.045E-04 , 2.045E-04 , 1.250E+00 , 1.299E+00 , 2.045E-04 
 2.613E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 1.319E+00 , 9.188E-06 
 2.618E-02 , 1.750E-04 , 1.750E-04 , 1.750E-04 , 1.300E+00 , 1.750E-04 , 1.300E+00 
 2.623E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.159E-06 , 1.319E+00 , 9.155E-06 
 2.628E-02 , 2.046E-04 , 2.046E-04 , 2.046E-04 , 1.250E+00 , 1.299E+00 , 2.047E-04 
 2.633E-02 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.828E-05 , 1.296E+00 , 1.326E+00 
 2.638E-02 , 1.752E-04 , 1.752E-04 , 1.752E-04 , 1.300E+00 , 1.752E-04 , 1.300E+00 
 2.643E-02 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.827E-05 , 1.296E+00 , 1.326E+00 
 2.648E-02 , 1.752E-04 , 1.752E-04 , 1.752E-04 , 1.300E+00 , 1.752E-04 , 1.300E+00 
 2.653E-02 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.827E-05 , 1.296E+00 , 1.326E+00 
 2.658E-02 , 1.753E-04 , 1.753E-04 , 1.753E-04 , 1.300E+00 , 1.753E-04 , 1.300E+00 
 2.663E-02 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.826E-05 , 1.296E+00 , 1.326E+00 
 2.668E-02 , 1.365E-03 , 1.365E-03 , 1.365E-03 , 1.289E+00 , 1.365E-03 , 1.365E-03 
 2.673E-02 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.826E-05 , 1.296E+00 , 1.326E+00 
 2.678E-02 , 1.754E-04 , 1.754E-04 , 1.754E-04 , 1.300E+00 , 1.754E-04 , 1.300E+00 
 2.683E-02 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.825E-05 , 1.296E+00 , 1.326E+00 
 2.688E-02 , 1.366E-03 , 1.366E-03 , 1.366E-03 , 1.289E+00 , 1.366E-03 , 1.366E-03 
 2.693E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.099E-06 , 9.075E-06 
 2.698E-02 , 1.366E-03 , 1.366E-03 , 1.366E-03 , 1.289E+00 , 1.366E-03 , 1.366E-03 
 2.703E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.099E-06 , 9.054E-06 
 2.708E-02 , 1.366E-03 , 1.366E-03 , 1.366E-03 , 1.289E+00 , 1.366E-03 , 1.366E-03 
 2.713E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.098E-06 , 9.120E-06 
 2.718E-02 , 1.367E-03 , 1.367E-03 , 1.367E-03 , 1.289E+00 , 1.367E-03 , 1.367E-03 
 2.723E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.098E-06 , 9.083E-06 
 2.728E-02 , 1.367E-03 , 1.367E-03 , 1.367E-03 , 1.289E+00 , 1.367E-03 , 1.367E-03 
 2.733E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.099E-06 , 9.084E-06 
 2.738E-02 , 2.053E-04 , 2.053E-04 , 2.053E-04 , 2.053E-04 , 1.250E+00 , 1.299E+00 
 2.743E-02 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.822E-05 , 1.326E+00 
 2.748E-02 , 2.054E-04 , 2.054E-04 , 2.054E-04 , 2.054E-04 , 1.250E+00 , 1.299E+00 
 2.753E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.099E-06 , 9.087E-06 
 2.758E-02 , 1.368E-03 , 1.368E-03 , 1.368E-03 , 1.289E+00 , 1.368E-03 , 1.368E-03 
 2.763E-02 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.822E-05 , 1.326E+00 
 2.768E-02 , 2.055E-04 , 2.055E-04 , 2.055E-04 , 2.055E-04 , 1.250E+00 , 1.299E+00 
 2.773E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 9.098E-06 , 9.099E-06 
 2.778E-02 , 2.056E-04 , 2.056E-04 , 2.056E-04 , 2.056E-04 , 1.250E+00 , 1.299E+00 
 2.783E-02 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.820E-05 , 1.326E+00 
 2.788E-02 , 1.369E-03 , 1.369E-03 , 1.369E-03 , 1.369E-03 , 1.289E+00 , 1.369E-03 
 2.793E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.548E-05 
 2.798E-02 , 2.057E-04 , 2.057E-04 , 2.057E-04 , 2.057E-04 , 1.250E+00 , 1.299E+00 
 2.803E-02 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.820E-05 , 1.326E+00 
 2.808E-02 , 2.058E-04 , 2.058E-04 , 2.058E-04 , 2.058E-04 , 1.250E+00 , 1.299E+00 
 2.813E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.548E-05 
 2.818E-02 , 1.370E-03 , 1.370E-03 , 1.370E-03 , 1.370E-03 , 1.289E+00 , 1.370E-03 
 2.823E-02 , 1.296E+00 , 1.296E+00 , 1.296E+00 , 1.326E+00 , 2.819E-05 , 1.326E+00 
 2.828E-02 , 2.059E-04 , 2.059E-04 , 2.059E-04 , 2.059E-04 , 1.250E+00 , 1.299E+00 
 2.833E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.546E-05 
 2.838E-02 , 1.370E-03 , 1.370E-03 , 1.370E-03 , 1.370E-03 , 1.289E+00 , 1.370E-03 
 2.843E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.544E-05 
 2.848E-02 , 1.371E-03 , 1.371E-03 , 1.371E-03 , 1.371E-03 , 1.289E+00 , 1.371E-03 
 2.853E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.543E-05 
 2.858E-02 , 2.061E-04 , 2.061E-04 , 2.061E-04 , 2.061E-04 , 1.250E+00 , 1.299E+00 
 2.863E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.548E-05 
 2.868E-02 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.289E+00 , 1.372E-03 
 2.873E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.546E-05 
 2.878E-02 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.289E+00 , 1.372E-03 
 2.883E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.543E-05 
 2.888E-02 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.289E+00 
 2.893E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.898E-02 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.372E-03 , 1.289E+00 , 1.372E-03 
 2.903E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.536E-05 
 2.908E-02 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.289E+00 , 1.373E-03 
 2.913E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.918E-02 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.289E+00 
 2.923E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.535E-05 
 2.928E-02 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.373E-03 , 1.289E+00 , 1.373E-03 
 2.933E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.938E-02 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.289E+00 
 2.943E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.948E-02 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.289E+00 
 2.953E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.534E-05 
 2.958E-02 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.374E-03 , 1.289E+00 , 1.374E-03 
 2.963E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.968E-02 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.289E+00 
 2.973E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.533E-05 
 2.978E-02 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.289E+00 , 1.375E-03 
 2.983E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.988E-02 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.375E-03 , 1.289E+00 
 2.993E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 2.998E-02 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.289E+00 
 3.003E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.532E-05 
 3.008E-02 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.289E+00 , 1.376E-03 
 3.013E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.018E-02 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.376E-03 , 1.289E+00 
 3.023E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.532E-05 
 3.028E-02 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.289E+00 
 3.033E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.038E-02 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.289E+00 
 3.043E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.048E-02 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.377E-03 , 1.289E+00 
 3.053E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.533E-05 
 3.058E-02 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.289E+00 
 3.063E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.068E-02 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.289E+00 
 3.073E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.530E-05 
 3.078E-02 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.289E+00 
 3.083E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.088E-02 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.378E-03 , 1.289E+00 
 3.093E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.098E-02 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.289E+00 
 3.103E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.526E-05 
 3.108E-02 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.289E+00 , 1.379E-03 
 3.113E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.118E-02 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.289E+00 
 3.123E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.536E-05 
 3.128E-02 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.379E-03 , 1.289E+00 
 3.133E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.138E-02 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.289E+00 
 3.143E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.148E-02 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.289E+00 
 3.153E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.533E-05 
 3.158E-02 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.380E-03 , 1.289E+00 , 1.380E-03 
 3.163E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.168E-02 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.289E+00 
 3.173E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.525E-05 
 3.178E-02 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.289E+00 , 1.381E-03 
 3.183E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.188E-02 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.381E-03 , 1.289E+00 
 3.193E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.198E-02 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.289E+00 
 3.203E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.530E-05 
 3.208E-02 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.289E+00 , 1.382E-03 
 3.213E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.218E-02 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.382E-03 , 1.289E+00 
 3.223E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.532E-05 
 3.228E-02 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.289E+00 , 1.383E-03 
 3.233E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.530E-05 
 3.238E-02 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.289E+00 
 3.243E-02 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 3.248E-02 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.383E-03 , 1.289E+00 , 1.383E-03 
 3.253E-02 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.524E-05 
